"hz","date","epi_year","epi_week","day","r_mean","r_se","r_lci","r_uci","cases"
"Mabalako",2019-07-01,2019,26,330,0.525751597483832,0.245728133618663,0.142857142857143,1,10
"Mabalako",2019-07-08,2019,27,337,0.48241348479943,0.159089972149337,0.2,0.8,5
"Mabalako",2019-07-15,2019,28,344,0.381162620076349,0.271739645377224,0,1,10
"Mabalako",2019-07-22,2019,29,351,0.452146913961554,0.194898188655554,0.166666666666667,0.833333333333333,2
"Mabalako",2019-07-29,2019,30,358,0.5888052576643,0.73251426901366,0,2,5
"Mabalako",2019-08-05,2019,31,365,NA,NA,NA,NA,1
"Mabalako",2019-08-12,2019,32,372,NA,NA,NA,NA,2
"Mabalako",2019-08-19,2019,33,379,0.388276045370206,0.344348881665977,0,1,1
"Mabalako",2019-08-26,2019,34,386,0.386135256703422,0.491576336482116,0,1,2
"Mabalako",2019-09-02,2019,35,393,NA,NA,NA,NA,1
"Mabalako",2019-09-09,2019,36,400,NA,NA,NA,NA,0
"Mabalako",2019-09-16,2019,37,407,NA,NA,NA,NA,1
"Mabalako",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Mabalako",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Mabalako",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Mabalako",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Mambasa",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Mambasa",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Mambasa",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Mambasa",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Mambasa",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Mambasa",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Mambasa",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Mambasa",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Mambasa",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Mambasa",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Mambasa",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Mambasa",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Mambasa",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Mambasa",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Mambasa",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Mambasa",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Mambasa",2018-12-03,2018,48,120,NA,NA,NA,NA,0
"Mambasa",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Mambasa",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Mambasa",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Mambasa",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Mambasa",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Mambasa",2019-01-14,2019,2,162,NA,NA,NA,NA,0
"Mambasa",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Mambasa",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Mambasa",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Mambasa",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Mambasa",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Mambasa",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Mambasa",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Mambasa",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Mambasa",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Mambasa",2019-03-25,2019,12,232,NA,NA,NA,NA,1
"Mambasa",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Mambasa",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Mambasa",2019-04-15,2019,15,253,NA,NA,NA,NA,0
"Mambasa",2019-04-22,2019,16,260,NA,NA,NA,NA,0
"Mambasa",2019-04-29,2019,17,267,NA,NA,NA,NA,0
"Mambasa",2019-05-06,2019,18,274,NA,NA,NA,NA,0
"Mambasa",2019-05-13,2019,19,281,NA,NA,NA,NA,0
"Mambasa",2019-05-20,2019,20,288,NA,NA,NA,NA,0
"Mambasa",2019-05-27,2019,21,295,NA,NA,NA,NA,0
"Mambasa",2019-06-03,2019,22,302,NA,NA,NA,NA,0
"Mambasa",2019-06-10,2019,23,309,NA,NA,NA,NA,0
"Mambasa",2019-06-17,2019,24,316,NA,NA,NA,NA,0
"Mambasa",2019-06-24,2019,25,323,NA,NA,NA,NA,0
"Mambasa",2019-07-01,2019,26,330,NA,NA,NA,NA,5
"Mambasa",2019-07-08,2019,27,337,NA,NA,NA,NA,1
"Mambasa",2019-07-15,2019,28,344,NA,NA,NA,NA,0
"Mambasa",2019-07-22,2019,29,351,NA,NA,NA,NA,2
"Mambasa",2019-07-29,2019,30,358,NA,NA,NA,NA,0
"Mambasa",2019-08-05,2019,31,365,NA,NA,NA,NA,11
"Mambasa",2019-08-12,2019,32,372,1.59986528250897,0.572668007919588,0.5,2.75,5
"Mambasa",2019-08-19,2019,33,379,1.39968173911921,0.318471944798038,0.777777777777778,2,4
"Mambasa",2019-08-26,2019,34,386,1.22699226247735,0.265020083849141,0.727272727272727,1.775,7
"Mambasa",2019-09-02,2019,35,393,0.671614583348755,0.161202561595849,0.333333333333333,1,10
"Mambasa",2019-09-09,2019,36,400,0.318284884647906,0.116614531723664,0.133333333333333,0.533333333333333,13
"Mambasa",2019-09-16,2019,37,407,0.194238689593702,0.124441104386261,0,0.444444444444444,12
"Mambasa",2019-09-23,2019,38,414,0.114046608129621,0.181564001191351,0,0.666666666666667,9
"Mambasa",2019-09-30,2019,39,421,0.0602699662104102,0.251998027793918,0,1,3
"Mambasa",2019-10-07,2019,40,428,NA,NA,NA,NA,1
"Mambasa",2019-10-14,2019,41,NA,NA,NA,NA,NA,1
"Mandima",2018-08-13,2018,32,8,NA,NA,NA,NA,8
"Mandima",2018-08-20,2018,33,15,NA,NA,NA,NA,1
"Mandima",2018-08-27,2018,34,22,NA,NA,NA,NA,1
"Mandima",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Mandima",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Mandima",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Mandima",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Mandima",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Mandima",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Mandima",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Mandima",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Mandima",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Mandima",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Mandima",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Mandima",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Mandima",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Mandima",2018-12-03,2018,48,120,NA,NA,NA,NA,1
"Mandima",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Mandima",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Mandima",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Mandima",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Mandima",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Mandima",2019-01-14,2019,2,162,NA,NA,NA,NA,0
"Mandima",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Mandima",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Mandima",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Mandima",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Mandima",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Mandima",2019-02-25,2019,8,204,NA,NA,NA,NA,3
"Mandima",2019-03-04,2019,9,211,1.7324452336158,0.368441822142421,1,2.42857142857143,4
"Mandima",2019-03-11,2019,10,218,1.61588462240037,0.443096304811202,0.833333333333333,2.5,7
"Mandima",2019-03-18,2019,11,225,1.14756080605782,0.242690879133078,0.692307692307692,1.61538461538462,5
"Mandima",2019-03-25,2019,12,232,1.08331016928434,0.242640791791922,0.615384615384615,1.57884615384615,10
"Mandima",2019-04-01,2019,13,239,1.40445814661486,0.304778246531996,0.8,2.1,12
"Mandima",2019-04-08,2019,14,246,1.28532584258328,0.297686470080415,0.7,1.8,9
"Mandima",2019-04-15,2019,15,253,0.812090800696068,0.147067902466418,0.55,1.1,9
"Mandima",2019-04-22,2019,16,260,0.606900009647595,0.168063299883579,0.266666666666667,0.933333333333333,19
"Mandima",2019-04-29,2019,17,267,0.611275861213132,0.16942955098061,0.266666666666667,0.933333333333333,13
"Mandima",2019-05-06,2019,18,274,0.818436549346083,0.24063292606047,0.363636363636364,1.27272727272727,9
"Mandima",2019-05-13,2019,19,281,1.5432739881666,0.489770139534005,0.8,2.6,10
"Mandima",2019-05-20,2019,20,288,1.64910195566061,0.565413242035007,0.75,2.75,5
"Mandima",2019-05-27,2019,21,295,1.03522279942598,0.241251976454905,0.583333333333333,1.5,3
"Mandima",2019-06-03,2019,22,302,0.769616200403627,0.180618250937745,0.431666666666667,1.13333333333333,8
"Mandima",2019-06-10,2019,23,309,0.86569571825543,0.21482954969815,0.461538461538462,1.30769230769231,14
"Mandima",2019-06-17,2019,24,316,1.332933570059,0.382314864793794,0.571428571428571,2,10
"Mandima",2019-06-24,2019,25,323,2.64183726494196,0.893555441536026,1,4.50833333333333,7
"Mandima",2019-07-01,2019,26,330,2.54501702704977,0.490506912077991,1.57142857142857,3.42857142857143,1
"Mandima",2019-07-08,2019,27,337,1.41900616470528,0.150889222660302,1.16,1.72,5
"Mandima",2019-07-15,2019,28,344,0.807286852888941,0.142721017996495,0.56,1.08,22
"Mandima",2019-07-22,2019,29,351,0.647069548353547,0.139313289267778,0.391304347826087,0.869565217391304,17
"Mandima",2019-07-29,2019,30,358,0.684274651392917,0.168900092758645,0.411764705882353,1,22
"Mandima",2019-08-05,2019,31,365,0.843369733411256,0.293845095041179,0.375,1.375,16
"Mandima",2019-08-12,2019,32,372,0.868652671052358,0.226264968823452,0.416666666666667,1.33333333333333,7
"Mandima",2019-08-19,2019,33,379,0.877957013298357,0.215749046017057,0.5,1.33333333333333,10
"Mandima",2019-08-26,2019,34,386,0.927609216516252,0.255248380151384,0.444444444444444,1.44444444444444,10
"Mandima",2019-09-02,2019,35,393,0.966191376096548,0.258523323159119,0.5,1.5,8
"Mandima",2019-09-09,2019,36,400,0.993598971177732,0.233052469098671,0.545454545454545,1.45454545454545,7
"Mandima",2019-09-16,2019,37,407,0.904851645664603,0.247745868360784,0.444444444444444,1.33333333333333,11
"Mandima",2019-09-23,2019,38,414,0.581110262021195,0.182198181876013,0.272727272727273,0.95681818181818,7
"Mandima",2019-09-30,2019,39,421,0.256704135487085,0.137826037905788,0,0.555555555555556,9
"Mandima",2019-10-07,2019,40,428,NA,NA,NA,NA,9
"Mandima",2019-10-14,2019,41,NA,NA,NA,NA,NA,8
"Manguredjipa",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Manguredjipa",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Manguredjipa",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Manguredjipa",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Manguredjipa",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Manguredjipa",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Manguredjipa",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Manguredjipa",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Manguredjipa",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Manguredjipa",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Manguredjipa",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Manguredjipa",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Manguredjipa",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Manguredjipa",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Manguredjipa",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Manguredjipa",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Manguredjipa",2018-12-03,2018,48,120,NA,NA,NA,NA,0
"Manguredjipa",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Manguredjipa",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Manguredjipa",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Manguredjipa",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Manguredjipa",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Manguredjipa",2019-01-14,2019,2,162,NA,NA,NA,NA,2
"Manguredjipa",2019-01-21,2019,3,169,NA,NA,NA,NA,3
"Manguredjipa",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Manguredjipa",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Manguredjipa",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Manguredjipa",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Manguredjipa",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Manguredjipa",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Manguredjipa",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Manguredjipa",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Manguredjipa",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Manguredjipa",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Manguredjipa",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Manguredjipa",2019-04-15,2019,15,253,NA,NA,NA,NA,0
"Manguredjipa",2019-04-22,2019,16,260,NA,NA,NA,NA,0
"Manguredjipa",2019-04-29,2019,17,267,NA,NA,NA,NA,3
"Manguredjipa",2019-05-06,2019,18,274,0.612261455535102,0.456728806191168,0,1.5,4
"Manguredjipa",2019-05-13,2019,19,281,NA,NA,NA,NA,2
"Manguredjipa",2019-05-20,2019,20,288,NA,NA,NA,NA,1
"Manguredjipa",2019-05-27,2019,21,295,NA,NA,NA,NA,1
"Manguredjipa",2019-06-03,2019,22,302,NA,NA,NA,NA,1
"Manguredjipa",2019-06-10,2019,23,309,NA,NA,NA,NA,3
"Manguredjipa",2019-06-17,2019,24,316,NA,NA,NA,NA,0
"Manguredjipa",2019-06-24,2019,25,323,NA,NA,NA,NA,1
"Manguredjipa",2019-07-01,2019,26,330,NA,NA,NA,NA,0
"Manguredjipa",2019-07-08,2019,27,337,NA,NA,NA,NA,0
"Manguredjipa",2019-07-15,2019,28,344,NA,NA,NA,NA,1
"Manguredjipa",2019-07-22,2019,29,351,NA,NA,NA,NA,0
"Manguredjipa",2019-07-29,2019,30,358,NA,NA,NA,NA,0
"Manguredjipa",2019-08-05,2019,31,365,NA,NA,NA,NA,0
"Manguredjipa",2019-08-12,2019,32,372,NA,NA,NA,NA,0
"Manguredjipa",2019-08-19,2019,33,379,NA,NA,NA,NA,0
"Manguredjipa",2019-08-26,2019,34,386,NA,NA,NA,NA,0
"Manguredjipa",2019-09-02,2019,35,393,NA,NA,NA,NA,0
"Manguredjipa",2019-09-09,2019,36,400,NA,NA,NA,NA,0
"Manguredjipa",2019-09-16,2019,37,407,NA,NA,NA,NA,0
"Manguredjipa",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Manguredjipa",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Manguredjipa",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Manguredjipa",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Masereka",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Masereka",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Masereka",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Masereka",2018-09-03,2018,35,29,NA,NA,NA,NA,1
"Masereka",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Masereka",2018-09-17,2018,37,43,NA,NA,NA,NA,1
"Masereka",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Masereka",2018-10-01,2018,39,57,NA,NA,NA,NA,2
"Masereka",2018-10-08,2018,40,64,0.581109953627786,0.496121227670305,0,1,2
"Masereka",2018-10-15,2018,41,71,NA,NA,NA,NA,1
"Masereka",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Masereka",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Masereka",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Masereka",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Masereka",2018-11-19,2018,46,106,NA,NA,NA,NA,1
"Masereka",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Masereka",2018-12-03,2018,48,120,NA,NA,NA,NA,0
"Masereka",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Masereka",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Masereka",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Masereka",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Masereka",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Masereka",2019-01-14,2019,2,162,NA,NA,NA,NA,0
"Masereka",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Masereka",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Masereka",2019-02-04,2019,5,183,NA,NA,NA,NA,1
"Masereka",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Masereka",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Masereka",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Masereka",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Masereka",2019-03-11,2019,10,218,NA,NA,NA,NA,3
"Masereka",2019-03-18,2019,11,225,0.525303912671566,0.683220007873245,0,2,18
"Masereka",2019-03-25,2019,12,232,NA,NA,NA,NA,1
"Masereka",2019-04-01,2019,13,239,NA,NA,NA,NA,1
"Masereka",2019-04-08,2019,14,246,NA,NA,NA,NA,3
"Masereka",2019-04-15,2019,15,253,NA,NA,NA,NA,4
"Masereka",2019-04-22,2019,16,260,NA,NA,NA,NA,0
"Masereka",2019-04-29,2019,17,267,NA,NA,NA,NA,0
"Masereka",2019-05-06,2019,18,274,NA,NA,NA,NA,2
"Masereka",2019-05-13,2019,19,281,NA,NA,NA,NA,1
"Masereka",2019-05-20,2019,20,288,NA,NA,NA,NA,1
"Masereka",2019-05-27,2019,21,295,NA,NA,NA,NA,0
"Masereka",2019-06-03,2019,22,302,NA,NA,NA,NA,0
"Masereka",2019-06-10,2019,23,309,NA,NA,NA,NA,0
"Masereka",2019-06-17,2019,24,316,NA,NA,NA,NA,0
"Masereka",2019-06-24,2019,25,323,NA,NA,NA,NA,5
"Masereka",2019-07-01,2019,26,330,NA,NA,NA,NA,3
"Masereka",2019-07-08,2019,27,337,NA,NA,NA,NA,0
"Masereka",2019-07-15,2019,28,344,NA,NA,NA,NA,1
"Masereka",2019-07-22,2019,29,351,NA,NA,NA,NA,0
"Masereka",2019-07-29,2019,30,358,NA,NA,NA,NA,2
"Masereka",2019-08-05,2019,31,365,NA,NA,NA,NA,1
"Masereka",2019-08-12,2019,32,372,NA,NA,NA,NA,0
"Masereka",2019-08-19,2019,33,379,NA,NA,NA,NA,0
"Masereka",2019-08-26,2019,34,386,NA,NA,NA,NA,0
"Masereka",2019-09-02,2019,35,393,NA,NA,NA,NA,0
"Masereka",2019-09-09,2019,36,400,NA,NA,NA,NA,0
"Masereka",2019-09-16,2019,37,407,NA,NA,NA,NA,0
"Masereka",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Masereka",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Masereka",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Masereka",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Musienene",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Musienene",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Musienene",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Musienene",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Musienene",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Musienene",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Musienene",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Musienene",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Musienene",2018-10-08,2018,40,64,NA,NA,NA,NA,1
"Musienene",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Musienene",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Musienene",2018-10-29,2018,43,85,NA,NA,NA,NA,2
"Musienene",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Musienene",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Musienene",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Musienene",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Musienene",2018-12-03,2018,48,120,NA,NA,NA,NA,0
"Musienene",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Musienene",2018-12-17,2018,50,134,NA,NA,NA,NA,1
"Musienene",2018-12-24,2018,51,141,NA,NA,NA,NA,1
"Musienene",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Musienene",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Musienene",2019-01-14,2019,2,162,NA,NA,NA,NA,2
"Musienene",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Musienene",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Musienene",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Musienene",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Musienene",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Musienene",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Musienene",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Musienene",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Musienene",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Musienene",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Musienene",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Musienene",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Musienene",2019-04-15,2019,15,253,NA,NA,NA,NA,3
"Musienene",2019-04-22,2019,16,260,0.995261402083926,0.313191233795623,0.428571428571429,1.57142857142857,12
"Musienene",2019-04-29,2019,17,267,0.647338187499962,0.17094136648949,0.307692307692308,0.923076923076923,5
"Musienene",2019-05-06,2019,18,274,0.51387660669275,0.204464870752121,0.111111111111111,0.888888888888889,11
"Musienene",2019-05-13,2019,19,281,0.70582976635339,0.239058724286563,0.285714285714286,1.14285714285714,8
"Musienene",2019-05-20,2019,20,288,1.14120206650964,0.636463015689585,0,2.5,6
"Musienene",2019-05-27,2019,21,295,NA,NA,NA,NA,2
"Musienene",2019-06-03,2019,22,302,NA,NA,NA,NA,0
"Musienene",2019-06-10,2019,23,309,NA,NA,NA,NA,8
"Musienene",2019-06-17,2019,24,316,0.465388096295876,0.255331918838118,0,1,2
"Musienene",2019-06-24,2019,25,323,0.672911813762698,0.494555528066042,0,1,1
"Musienene",2019-07-01,2019,26,330,NA,NA,NA,NA,1
"Musienene",2019-07-08,2019,27,337,NA,NA,NA,NA,0
"Musienene",2019-07-15,2019,28,344,NA,NA,NA,NA,0
"Musienene",2019-07-22,2019,29,351,NA,NA,NA,NA,0
"Musienene",2019-07-29,2019,30,358,NA,NA,NA,NA,0
"Musienene",2019-08-05,2019,31,365,NA,NA,NA,NA,1
"Musienene",2019-08-12,2019,32,372,0.674433483967947,0.691253689557353,0,2,4
"Musienene",2019-08-19,2019,33,379,NA,NA,NA,NA,1
"Musienene",2019-08-26,2019,34,386,NA,NA,NA,NA,1
"Musienene",2019-09-02,2019,35,393,NA,NA,NA,NA,2
"Musienene",2019-09-09,2019,36,400,NA,NA,NA,NA,0
"Musienene",2019-09-16,2019,37,407,NA,NA,NA,NA,0
"Musienene",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Musienene",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Musienene",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Musienene",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Mutwanga",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Mutwanga",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Mutwanga",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Mutwanga",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Mutwanga",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Mutwanga",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Mutwanga",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Mutwanga",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Mutwanga",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Mutwanga",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Mutwanga",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Mutwanga",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Mutwanga",2018-11-05,2018,44,92,NA,NA,NA,NA,1
"Mutwanga",2018-11-12,2018,45,99,NA,NA,NA,NA,1
"Mutwanga",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Mutwanga",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Mutwanga",2018-12-03,2018,48,120,NA,NA,NA,NA,1
"Mutwanga",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Mutwanga",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Mutwanga",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Mutwanga",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Mutwanga",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Mutwanga",2019-01-14,2019,2,162,NA,NA,NA,NA,0
"Mutwanga",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Mutwanga",2019-01-28,2019,4,176,NA,NA,NA,NA,1
"Mutwanga",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Mutwanga",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Mutwanga",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Mutwanga",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Mutwanga",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Mutwanga",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Mutwanga",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Mutwanga",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Mutwanga",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Mutwanga",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Mutwanga",2019-04-15,2019,15,253,NA,NA,NA,NA,0
"Mutwanga",2019-04-22,2019,16,260,NA,NA,NA,NA,0
"Mutwanga",2019-04-29,2019,17,267,NA,NA,NA,NA,1
"Mutwanga",2019-05-06,2019,18,274,NA,NA,NA,NA,0
"Mutwanga",2019-05-13,2019,19,281,NA,NA,NA,NA,0
"Mutwanga",2019-05-20,2019,20,288,NA,NA,NA,NA,0
"Mutwanga",2019-05-27,2019,21,295,NA,NA,NA,NA,0
"Mutwanga",2019-06-03,2019,22,302,NA,NA,NA,NA,2
"Mutwanga",2019-06-10,2019,23,309,NA,NA,NA,NA,5
"Mutwanga",2019-06-17,2019,24,316,NA,NA,NA,NA,0
"Mutwanga",2019-06-24,2019,25,323,NA,NA,NA,NA,0
"Mutwanga",2019-07-01,2019,26,330,NA,NA,NA,NA,2
"Mutwanga",2019-07-08,2019,27,337,NA,NA,NA,NA,0
"Mutwanga",2019-07-15,2019,28,344,NA,NA,NA,NA,3
