"hz","epi_year","epi_week","territory","date","province","pop","n_sdb_all","n_outcome","n_success","n_delay","n_timely","n_vaccinated","n_vacc_status","against_evd","suspend_activities","n_events","fatalities","open","n_hf","n_networks","n_frequencies","road_length","n_mines","day","r_mean","r_se","r_lci","r_uci","confirmed","probable","cases","dead","nosocomial","contact","cases_prev","cases_curr","cases_wt","p_success_prev","p_success_curr","p_timely_prev","p_timely_curr","r_sdb_to_pop_prev","r_sdb_to_pop_curr","p_nosocomial_prev","p_nosocomial_curr","p_epi_link_prev","p_epi_link_curr","vcp_1w_lag0","vcp_1w_lag2","vcp_2w_lag0","vcp_2w_lag2","vcp_4w_lag0","vcp_4w_lag2","n_against_evd_1w_lag0","n_suspensions_1w_lag0","n_against_evd_1w_lag2","n_suspensions_1w_lag2","n_against_evd_2w_lag0","n_suspensions_2w_lag0","n_against_evd_2w_lag2","n_suspensions_2w_lag2","n_against_evd_4w_lag0","n_suspensions_4w_lag0","n_against_evd_4w_lag2","n_suspensions_4w_lag2","rate_events_1w_lag0","rate_fatalities_1w_lag0","rate_events_1w_lag2","rate_fatalities_1w_lag2","rate_events_2w_lag0","rate_fatalities_2w_lag0","rate_events_2w_lag2","rate_fatalities_2w_lag2","rate_events_4w_lag0","rate_fatalities_4w_lag0","rate_events_4w_lag2","rate_fatalities_4w_lag2","etc_open","etc_open_1w_lag0","etc_open_1w_lag0_cat","etc_open_1w_lag2","etc_open_1w_lag2_cat","etc_open_2w_lag0","etc_open_2w_lag0_cat","etc_open_2w_lag2","etc_open_2w_lag2_cat","etc_open_4w_lag0","etc_open_4w_lag0_cat","etc_open_4w_lag2","etc_open_4w_lag2_cat","rate_hf","rate_road_length","rate_mines","p_success_prev_cat","p_success_curr_cat","p_timely_prev_cat","p_timely_curr_cat","r_sdb_to_pop_prev_cat","r_sdb_to_pop_curr_cat","p_nosocomial_prev_cat","p_nosocomial_curr_cat","p_epi_link_prev_cat","p_epi_link_curr_cat","vcp_1w_lag0_cat","vcp_1w_lag2_cat","vcp_2w_lag0_cat","vcp_2w_lag2_cat","vcp_4w_lag0_cat","vcp_4w_lag2_cat","n_against_evd_1w_lag0_cat","n_against_evd_1w_lag2_cat","n_against_evd_2w_lag0_cat","n_against_evd_2w_lag2_cat","n_against_evd_4w_lag0_cat","n_against_evd_4w_lag2_cat","n_suspensions_1w_lag0_cat","n_suspensions_1w_lag2_cat","n_suspensions_2w_lag0_cat","n_suspensions_2w_lag2_cat","n_suspensions_4w_lag0_cat","n_suspensions_4w_lag2_cat","rate_events_1w_lag0_cat","rate_events_1w_lag2_cat","rate_events_2w_lag0_cat","rate_events_2w_lag2_cat","rate_events_4w_lag0_cat","rate_events_4w_lag2_cat","rate_fatalities_1w_lag0_cat","rate_fatalities_1w_lag2_cat","rate_fatalities_2w_lag0_cat","rate_fatalities_2w_lag2_cat","rate_fatalities_4w_lag0_cat","rate_fatalities_4w_lag2_cat","n_networks_cat","n_frequencies_cat","rate_hf_cat","rate_road_length_cat","rate_mines_cat","ln_r_mean","p_curr"
"Kyondo",2019,35,"Beni",2019-09-02,"North Kivu",229589,4,4,1,4,4,0,1,0,0,1,0,NA,45,3.09090909090909,1,807.798618136,0,393,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.285714285714286,1,1,1.08890234288228,1.52446328003519,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,2,0,0,0,2,0,2,0,2,0,0.435560937152912,0,2.61336562291747,0.435560937152912,1.30668281145874,0.435560937152912,4.35560937152912,3.92004843437621,5.66229218298786,4.35560937152912,13.0668281145874,13.5023890517403,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",19.6002421718811,351.845523146144,0,"< 0.25","0.25 to 0.49","1.00","1.00","0.01 to 1.99","0.01 to 1.99",NA,NA,NA,NA,"< 25%",NA,"< 25%",NA,"< 25%",NA,"0","2","0","2","2","2","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Kyondo",2019,36,"Beni",2019-09-09,"North Kivu",229589,5,5,5,5,5,1,2,0,0,3,2,NA,45,3.09090909090909,1,807.798618136,0,400,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.25,0.666666666666667,1,1,0.871121874305825,1.96002421718811,NA,NA,NA,NA,0.869565217391304,NA,0.769230769230769,NA,0.769230769230769,NA,0,0,0,0,0,0,2,0,2,0,2,0,1.30668281145874,0.871121874305825,0.871121874305825,0.435560937152912,1.74224374861165,0.871121874305825,3.4844874972233,0.871121874305825,5.22673124583495,1.74224374861165,9.14677968021116,8.71121874305825,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",19.6002421718811,351.845523146144,0,"0.25 to 0.49","0.50 to 0.74","1.00","1.00","0.01 to 1.99","0.01 to 1.99",NA,NA,NA,NA,">= 75%",NA,">= 75%",NA,">= 75%",NA,"0","0","0","2","2","2","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Kyondo",2019,37,"Beni",2019-09-16,"North Kivu",229589,1,1,0,1,1,0,2,0,0,5,12,NA,45,3.09090909090909,1,807.798618136,0,407,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.285714285714286,0.833333333333333,1,1,1.52446328003519,1.30668281145874,NA,NA,NA,NA,0,0,0.689655172413793,0,0.625,0,0,0,0,0,0,0,0,0,0,0,2,0,2.17780468576456,5.22673124583495,0.435560937152912,0,3.4844874972233,6.09785312014077,1.30668281145874,0.435560937152912,4.79117030868204,6.53341405729369,5.66229218298786,4.35560937152912,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",19.6002421718811,351.845523146144,0,"0.25 to 0.49",">= 0.75","1.00","1.00","0.01 to 1.99","0.01 to 1.99",NA,NA,NA,NA,"< 25%","< 25%","50 to 74%","< 25%","50 to 74%","< 25%","0","0","0","0","0","2","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 9.9","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Kyondo",2019,38,"Beni",2019-09-23,"North Kivu",229589,0,NA,NA,NA,NA,0,0,0,1,5,8,NA,45,3.09090909090909,1,807.798618136,0,414,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1.96002421718811,0.217780468576456,NA,NA,NA,NA,NA,0.869565217391304,0,0.769230769230769,0.625,0.769230769230769,0,1,0,0,0,1,0,0,0,1,2,0,2.17780468576456,3.4844874972233,1.30668281145874,0.871121874305825,4.35560937152912,8.71121874305825,1.74224374861165,0.871121874305825,6.09785312014077,9.58234061736407,5.22673124583495,1.74224374861165,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",19.6002421718811,351.845523146144,0,"0.50 to 0.74","< 0.25","1.00","1.00","0.01 to 1.99","0.01 to 1.99",NA,NA,NA,NA,NA,">= 75%","< 25%",">= 75%","50 to 74%",">= 75%","0","0","0","0","0","2","1","0","1","0","1","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Kyondo",2019,39,"Beni",2019-09-30,"North Kivu",229589,0,NA,NA,NA,NA,0,0,0,1,5,9,NA,45,3.09090909090909,1,807.798618136,0,421,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.833333333333333,NA,1,NA,1.30668281145874,0,NA,NA,NA,NA,NA,0,NA,0.689655172413793,0.689655172413793,0.625,0,1,0,0,0,2,0,0,0,2,0,0,2.17780468576456,3.92004843437621,2.17780468576456,5.22673124583495,4.35560937152912,7.40453593159951,3.4844874972233,6.09785312014077,7.84009686875242,13.5023890517403,4.79117030868204,6.53341405729369,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",19.6002421718811,351.845523146144,0,">= 0.75",NA,"1.00",NA,"0.01 to 1.99","0",NA,NA,NA,NA,NA,"< 25%",NA,"50 to 74%","50 to 74%","50 to 74%","0","0","0","0","0","0","1","0",">= 2","0",">= 2","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Kyondo",2019,40,"Beni",2019-10-07,"North Kivu",229589,0,NA,NA,NA,NA,0,0,0,0,2,0,NA,45,3.09090909090909,1,807.798618136,0,428,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,1,NA,0.217780468576456,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.625,0,0,0,1,0,1,0,1,0,2,0,1,0.871121874305825,0,2.17780468576456,3.4844874972233,3.04892656007039,3.92004843437621,4.35560937152912,8.71121874305825,7.40453593159951,12.6312671774345,6.09785312014077,9.58234061736407,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",19.6002421718811,351.845523146144,0,"< 0.25",NA,"1.00",NA,"0.01 to 1.99","0",NA,NA,NA,NA,NA,NA,NA,"< 25%","< 25%","50 to 74%","0","0","0","0","0","0","0","1","1","1",">= 2","1","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Kyondo",2019,41,"Beni",2019-10-14,"North Kivu",229589,0,NA,NA,NA,NA,0,0,0,0,3,1,NA,45,3.09090909090909,1,807.798618136,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689655172413793,0,0,0,1,0,0,0,2,0,2,0,2,1.30668281145874,0.435560937152912,2.17780468576456,3.92004843437621,2.17780468576456,0.435560937152912,4.35560937152912,7.40453593159951,6.53341405729369,7.84009686875242,7.84009686875242,13.5023890517403,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",19.6002421718811,351.845523146144,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50 to 74%","0","0","0","0","0","0","0","1","0",">= 2",">= 2",">= 2","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,32,"Mambasa",2018-08-13,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4160156656876,246.35367952628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,33,"Mambasa",2018-08-20,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,15,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,"no",NA,NA,0,"no",NA,NA,NA,NA,NA,NA,10.4160156656876,246.35367952628,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,"< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,34,"Mambasa",2018-08-27,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,22,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,"no",0,"no",0,"no",NA,NA,NA,NA,NA,NA,10.4160156656876,246.35367952628,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,"< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,35,"Mambasa",2018-09-03,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,1,3,NA,5,3.8,1,118.257156783,0,29,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,2.08320313313751,6.24960939941254,0,0,2.08320313313751,6.24960939941254,0,0,2.08320313313751,6.24960939941254,NA,NA,0,0,"no",0,"no",0,"no",0,"no",0,"no",NA,NA,10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0","0","0","0","0",NA,"0.1 to 4.9","0","0.1 to 4.9","0","0.1 to 4.9",NA,"0.1 to 9.9","0","0.1 to 9.9","0","0.1 to 9.9",NA,"< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,36,"Mambasa",2018-09-10,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,36,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2.08320313313751,6.24960939941254,0,0,2.08320313313751,6.24960939941254,NA,NA,0,0,"no",0,"no",0,"no",0,"no",0,"no",NA,NA,10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0.1 to 4.9","0","0.1 to 4.9",NA,"0","0","0.1 to 9.9","0","0.1 to 9.9",NA,"< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,37,"Mambasa",2018-09-17,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,43,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08320313313751,6.24960939941254,0,0,2.08320313313751,6.24960939941254,2.08320313313751,6.24960939941254,2.08320313313751,6.24960939941254,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0","0.1 to 9.9","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,38,"Mambasa",2018-09-24,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,50,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08320313313751,6.24960939941254,2.08320313313751,6.24960939941254,2.08320313313751,6.24960939941254,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0","0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,39,"Mambasa",2018-10-01,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08320313313751,6.24960939941254,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0","0","0","0","0","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,40,"Mambasa",2018-10-08,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08320313313751,6.24960939941254,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0","0","0","0","0","0.1 to 9.9","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,41,"Mambasa",2018-10-15,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,71,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,42,"Mambasa",2018-10-22,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,78,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,43,"Mambasa",2018-10-29,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,85,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,44,"Mambasa",2018-11-05,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,92,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,45,"Mambasa",2018-11-12,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,99,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,46,"Mambasa",2018-11-19,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,106,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,47,"Mambasa",2018-11-26,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,113,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,48,"Mambasa",2018-12-03,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,120,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,49,"Mambasa",2018-12-10,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,127,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
"Lolwa",2018,50,"Mambasa",2018-12-17,"Ituri",48003,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,5,3.8,1,118.257156783,0,134,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",0,"no",0,"no",0,"no",0,"no",0,"no",10.4160156656876,246.35367952628,0,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","< 4 networks","< 10 frequencies","< 25.0","200-399 Km","no mining",NA,NA
